State,"State name",County,"County name",Year,Month,"Commodity (partial list)","Cause of loss","Payment indemnity (US$)","Payment acreage","Payment count","Liability (US$)","Subsidy (US$)"
53,Washington,063,Spokane,2003,7,Wheat,"Decline In Price",18837.00,298.270000,1,49116.000000,3276.000000
53,Washington,063,Spokane,2003,7,Wheat,Drought,19975.00,460.240000,2,77676.000000,3877.000000
53,Washington,063,Spokane,2003,7,Wheat,Frost,4620.00,65.300000,1,11671.000000,664.000000
53,Washington,063,Spokane,2003,7,Wheat,Heat,14231.70,402.821000,1,55233.000000,3240.800000
53,Washington,063,Spokane,2003,8,Wheat,Drought,42164.00,1959.710000,2,334484.000000,18439.000000
53,Washington,063,Spokane,2003,8,Wheat,Heat,34.80,6.252000,1,833.400000,11.400000
53,Washington,063,Spokane,2003,9,Wheat,Drought,3318.00,212.970000,2,24862.000000,1886.000000
53,Washington,063,Spokane,2003,10,Wheat,Drought,958.00,74.000000,1,2125.000000,136.000000
53,Washington,063,Spokane,2003,11,Wheat,Drought,1293.00,100.040000,1,10352.000000,514.000000
53,Washington,063,Spokane,2004,1,Wheat,"Cold Winter",1561.00,101.600000,1,16658.000000,414.000000
53,Washington,063,Spokane,2004,1,Wheat,Drought,745.00,64.560000,1,7635.000000,206.000000
53,Washington,063,Spokane,2004,1,Wheat,Freeze,257.00,19.180000,1,3373.000000,113.000000
53,Washington,063,Spokane,2004,2,Wheat,Drought,1569.60,102.240000,1,51713.600000,981.600000
53,Washington,063,Spokane,2004,3,Wheat,"Wind/excess Wind",392.40,25.560000,1,12928.400000,245.400000
53,Washington,063,Spokane,2004,4,Wheat,Drought,9608.00,231.170000,2,42335.000000,1833.000000
53,Washington,063,Spokane,2004,6,Wheat,Drought,147.00,37.980000,1,4594.200000,257.400000
53,Washington,063,Spokane,2004,6,Wheat,Heat,550.00,28.000000,1,2955.000000,139.000000
53,Washington,063,Spokane,2004,7,Wheat,"Wind/excess Wind",98.00,25.320000,1,3062.800000,171.600000
53,Washington,063,Spokane,2004,8,Wheat,Hail,4194.90,40.909500,1,8923.050000,288.450000
53,Washington,063,Spokane,2004,9,Wheat,"Excess Moisture/precip/rain",5127.10,50.000500,1,10905.950000,352.550000
53,Washington,063,Spokane,2004,10,Wheat,Drought,5735.00,88.700000,1,9805.000000,403.000000
53,Washington,063,Spokane,2004,11,Wheat,Drought,1075.00,38.010000,1,4190.000000,96.000000
53,Washington,063,Spokane,2005,1,Wheat,Drought,7848.00,185.300000,1,24524.000000,1633.000000
53,Washington,063,Spokane,2005,3,Wheat,Drought,315.00,101.600000,1,8984.500000,213.500000
53,Washington,063,Spokane,2005,4,Wheat,"Cold Wet Weather",720.90,25.560000,1,3312.000000,226.800000
53,Washington,063,Spokane,2005,4,Wheat,Frost,972.00,60.570000,1,17939.500000,506.500000
53,Washington,063,Spokane,2005,4,Wheat,Insects,233.00,16.670000,1,12118.000000,267.000000
53,Washington,063,Spokane,2005,5,Wheat,Drought,4580.00,104.580000,1,15144.000000,955.000000
53,Washington,063,Spokane,2005,6,Wheat,Drought,13221.00,375.240000,2,50053.000000,2789.000000
53,Washington,063,Spokane,2005,6,Wheat,Insects,2946.00,75.390000,2,4649.000000,164.000000
53,Washington,063,Spokane,2005,7,Wheat,Drought,1983.00,56.360000,1,13742.000000,580.000000
53,Washington,063,Spokane,2005,7,Wheat,Heat,5956.00,312.060000,1,32869.000000,1653.000000
53,Washington,063,Spokane,2005,8,Wheat,Drought,184.00,28.130000,1,5988.000000,170.000000
53,Washington,063,Spokane,2005,8,Wheat,Hail,40.00,37.560000,1,3655.000000,210.000000
53,Washington,063,Spokane,2005,9,Wheat,"Decline In Price",80.10,2.840000,1,368.000000,25.200000
53,Washington,063,Spokane,2005,10,Wheat,"Decline In Price",1549.00,174.500000,1,17142.000000,1966.000000
53,Washington,063,Spokane,2006,2,Wheat,Freeze,2030.00,62.230000,1,8095.000000,150.000000
53,Washington,063,Spokane,2006,2,Wheat,Frost,3606.00,76.570000,1,8152.000000,207.000000
53,Washington,063,Spokane,2006,3,Wheat,"Excess Moisture/precip/rain",2262.00,231.700000,1,11519.000000,274.000000
53,Washington,063,Spokane,2006,5,Wheat,"Excess Moisture/precip/rain",3401.20,140.740000,1,24478.800000,968.400000
53,Washington,063,Spokane,2006,5,Wheat,Frost,6837.00,284.880000,1,48649.000000,1344.000000
53,Washington,063,Spokane,2006,6,Wheat,Drought,13941.00,563.800000,2,105509.000000,3083.000000
53,Washington,063,Spokane,2006,6,Wheat,"Excess Moisture/precip/rain",706.00,9.580000,1,706.000000,68.000000
53,Washington,063,Spokane,2006,6,Wheat,Heat,141566.40,1959.604000,3,352394.400000,15303.800000
53,Washington,063,Spokane,2006,7,Wheat,Drought,12729.00,565.230000,2,79643.000000,4193.000000
53,Washington,063,Spokane,2006,7,Wheat,Heat,3458.40,251.046000,2,43346.800000,1299.800000
53,Washington,063,Spokane,2006,9,Wheat,"Decline In Price",435.00,110.030000,1,25585.000000,695.000000
53,Washington,063,Spokane,2007,5,Wheat,Drought,4150.00,397.340000,1,66075.000000,2129.000000
53,Washington,063,Spokane,2007,5,Wheat,Heat,1809.60,109.680000,1,14047.200000,1456.400000
53,Washington,063,Spokane,2007,6,Wheat,Drought,31361.40,770.562000,2,124617.700000,5996.600000
53,Washington,063,Spokane,2007,6,Wheat,Heat,165278.00,3388.708000,2,1000717.100000,31219.500000
53,Washington,063,Spokane,2007,7,Wheat,Drought,91920.00,1929.370000,2,340954.000000,17869.000000
53,Washington,063,Spokane,2007,7,Wheat,Heat,56227.00,2184.280000,2,443289.000000,14438.500000
53,Washington,063,Spokane,2007,8,Wheat,Drought,7722.00,145.700000,1,45787.000000,1487.000000
53,Washington,063,Spokane,2007,8,Wheat,Heat,55544.00,1643.180000,2,539976.000000,16428.000000
53,Washington,063,Spokane,2008,1,Wheat,"Cold Winter",9645.00,384.280000,1,236639.500000,7545.500000
53,Washington,063,Spokane,2008,1,Wheat,Drought,17405.00,251.700000,1,98909.000000,2985.000000
53,Washington,063,Spokane,2008,2,Wheat,"Cold Wet Weather",418.00,16.670000,1,15503.000000,603.000000
53,Washington,063,Spokane,2008,2,Wheat,"Plant Disease",1028.00,40.990000,1,36102.000000,1528.000000
53,Washington,063,Spokane,2008,3,Wheat,"Cold Wet Weather",1355.00,20.512000,1,7112.200000,215.800000
53,Washington,063,Spokane,2008,3,Wheat,"Cold Winter",5109.30,30.120000,1,6666.300000,509.700000
53,Washington,063,Spokane,2008,4,Wheat,"Cold Wet Weather",6994.00,372.150000,2,304903.333333,6038.666667
53,Washington,063,Spokane,2008,4,Wheat,"Cold Winter",273.90,33.203000,1,7362.200000,122.900000
53,Washington,063,Spokane,2008,4,Wheat,Drought,34832.80,571.805000,2,145311.300000,4279.600000
53,Washington,063,Spokane,2008,4,Wheat,Freeze,1270.00,50.620000,1,15648.000000,350.000000
53,Washington,063,Spokane,2008,5,Wheat,"Cold Wet Weather",2227.00,88.870000,1,73590.000000,2273.000000
53,Washington,063,Spokane,2008,5,Wheat,"Cold Winter",1226.00,92.600000,1,10688.000000,315.000000
53,Washington,063,Spokane,2008,5,Wheat,Drought,547922.70,6241.496000,3,1627650.400000,53492.700000
53,Washington,063,Spokane,2008,6,Wheat,"Cold Wet Weather",18111.90,85.290000,1,19571.700000,776.400000
53,Washington,063,Spokane,2008,6,Wheat,Drought,174359.50,4348.625000,3,948607.000000,33598.166667
53,Washington,063,Spokane,2008,6,Wheat,Frost,2411.40,130.914000,2,27985.400000,999.400000
53,Washington,063,Spokane,2008,7,Wheat,"Cold Wet Weather",346877.00,3449.420000,1,917430.000000,38664.000000
53,Washington,063,Spokane,2008,7,Wheat,"Decline In Price",-1895.00,28.700000,1,8642.000000,279.000000
53,Washington,063,Spokane,2008,7,Wheat,Drought,241598.50,3621.370000,3,1238294.500000,39097.500000
53,Washington,063,Spokane,2008,7,Wheat,Frost,112663.20,2847.036000,1,1200802.400000,35494.800000
53,Washington,063,Spokane,2008,7,Wheat,Heat,26019.80,593.244000,2,132392.600000,4788.200000
53,Washington,063,Spokane,2008,8,Wheat,"Cold Wet Weather",3931.00,60.000000,1,24002.000000,679.000000
53,Washington,063,Spokane,2008,8,Wheat,Drought,4939.00,117.655000,1,48922.000000,1394.000000
53,Washington,063,Spokane,2008,8,Wheat,Hail,4256.00,466.650000,1,151971.000000,4553.000000
53,Washington,063,Spokane,2008,9,Wheat,Drought,58714.00,669.200000,1,254988.000000,9371.000000
53,Washington,063,Spokane,2009,1,Wheat,"Cold Winter",1758.85,28.578000,2,19704.950000,881.500000
53,Washington,063,Spokane,2009,2,Wheat,"Cold Wet Weather",1733.00,48.250000,1,25851.250000,1103.250000
53,Washington,063,Spokane,2009,3,Wheat,"Cold Wet Weather",3009.00,63.260000,2,32110.250000,1409.250000
53,Washington,063,Spokane,2009,3,Wheat,"Cold Winter",261755.00,1502.080000,1,425112.000000,20248.500000
53,Washington,063,Spokane,2009,3,Wheat,Drought,67549.00,394.700000,1,113875.000000,6926.000000
53,Washington,063,Spokane,2009,4,Wheat,Drought,15856.00,99.440000,1,34273.000000,1709.000000
53,Washington,063,Spokane,2009,4,Wheat,"Excess Moisture/precip/rain",20283.80,74.743000,2,23421.900000,1453.500000
53,Washington,063,Spokane,2009,5,Wheat,"Cold Wet Weather",75771.00,206.990000,2,121374.000000,4748.000000
53,Washington,063,Spokane,2009,5,Wheat,"Decline In Price",12139.00,93.240000,1,35171.000000,1519.000000
53,Washington,063,Spokane,2009,5,Wheat,Drought,587880.57,2705.428000,2,1156109.010000,53971.150000
53,Washington,063,Spokane,2009,5,Wheat,Freeze,2998.20,16.047000,1,4007.100000,247.500000
53,Washington,063,Spokane,2009,6,Wheat,"Cold Winter",63180.84,323.549100,1,132701.490000,6639.180000
53,Washington,063,Spokane,2009,6,Wheat,"Decline In Price",972858.40,5497.096000,1,2411487.800000,109271.600000
53,Washington,063,Spokane,2009,6,Wheat,Drought,2340048.63,10036.752000,1,4872639.845000,211287.380000
53,Washington,063,Spokane,2009,6,Wheat,Heat,33905.20,163.580000,1,70037.200000,3346.200000
53,Washington,063,Spokane,2009,7,Wheat,Cyclone,18470.00,184.900000,1,57122.000000,3281.000000
53,Washington,063,Spokane,2009,7,Wheat,"Decline In Price",760491.30,4147.614000,1,1867805.700000,81068.400000
53,Washington,063,Spokane,2009,7,Wheat,Drought,530678.36,2706.500800,2,1096632.900000,46784.790000
53,Washington,063,Spokane,2009,7,Wheat,Hail,81785.00,844.960000,2,294096.000000,12939.000000
53,Washington,063,Spokane,2009,7,Wheat,Heat,88395.00,418.100000,1,175712.000000,7369.000000
53,Washington,063,Spokane,2009,7,Wheat,Other,6532.00,56.970000,1,18747.000000,1158.000000
53,Washington,063,Spokane,2009,7,Wheat,"Plant Disease",22432.00,44.000000,2,11418.000000,498.000000
53,Washington,063,Spokane,2009,8,Wheat,"Cold Winter",104692.00,525.130000,1,216309.000000,9864.000000
53,Washington,063,Spokane,2009,8,Wheat,"Decline In Price",2679601.92,18289.299300,2,7461168.475000,344201.660000
53,Washington,063,Spokane,2009,8,Wheat,Drought,338591.86,1199.927300,2,620576.170000,26197.010000
53,Washington,063,Spokane,2009,9,Wheat,"Cold Wet Weather",191127.65,856.999500,1,360137.000000,16853.500000
53,Washington,063,Spokane,2009,9,Wheat,"Decline In Price",3208634.42,21097.507500,1,9150599.910000,420612.730000
53,Washington,063,Spokane,2009,9,Wheat,Drought,591799.85,2816.318000,1,1142275.250000,54890.000000
53,Washington,063,Spokane,2009,9,Wheat,Heat,152081.50,627.032500,1,301395.750000,13663.500000
53,Washington,063,Spokane,2009,10,Wheat,Drought,3172.00,107.890000,1,20633.000000,201.000000
53,Washington,063,Spokane,2009,11,Wheat,"Cold Winter",896.85,4.578000,1,2025.150000,90.300000
53,Washington,063,Spokane,2009,11,Wheat,Drought,9121.80,80.580000,2,42444.900000,1971.600000
53,Washington,063,Spokane,2009,12,Wheat,"Cold Winter",458.00,12.700000,1,4934.500000,281.000000
53,Washington,063,Spokane,2009,12,Wheat,Drought,41806.00,1428.170000,1,276200.000000,2452.000000
53,Washington,063,Spokane,2010,1,Wheat,"Cold Wet Weather",1086.50,48.950000,1,100804.500000,3477.500000
53,Washington,063,Spokane,2010,1,Wheat,"Wind/excess Wind",1086.50,48.950000,1,100804.500000,3477.500000
53,Washington,063,Spokane,2010,2,Wheat,"Cold Winter",2857.00,128.700000,1,52858.000000,1886.000000
53,Washington,063,Spokane,2010,3,Wheat,"Excess Moisture/precip/rain",711.00,31.990000,1,116877.000000,3880.000000
53,Washington,063,Spokane,2010,4,Wheat,Freeze,1637.50,73.745000,1,10284.000000,549.000000
53,Washington,063,Spokane,2010,4,Wheat,Other,1637.50,73.745000,1,10284.000000,549.000000
53,Washington,063,Spokane,2010,5,Wheat,"Cold Wet Weather",18393.00,373.520000,2,91190.000000,3260.000000
53,Washington,063,Spokane,2010,5,Wheat,"Excess Moisture/precip/rain",4601.73,114.459300,1,21390.675000,830.280000
53,Washington,063,Spokane,2010,5,Wheat,Frost,4219.00,150.200000,1,35342.000000,1422.000000
53,Washington,063,Spokane,2010,5,Wheat,"Plant Disease",2579.00,157.990000,1,30951.000000,1142.000000
53,Washington,063,Spokane,2010,6,Wheat,"Cold Wet Weather",23333.00,801.100000,2,231638.000000,8619.000000
53,Washington,063,Spokane,2010,6,Wheat,Drought,172.00,47.690000,1,13127.000000,459.000000
53,Washington,063,Spokane,2010,6,Wheat,"Excess Moisture/precip/rain",26210.00,1370.790000,1,375658.000000,13304.000000
53,Washington,063,Spokane,2010,6,Wheat,Heat,60064.00,1380.198000,1,351685.000000,12754.200000
53,Washington,063,Spokane,2010,7,Wheat,Drought,15350.00,331.850000,1,75779.000000,2851.000000
53,Washington,063,Spokane,2010,7,Wheat,"Excess Moisture/precip/rain",3789.00,81.300000,1,20353.000000,914.000000
53,Washington,063,Spokane,2010,7,Wheat,Fire,11231.00,45.350000,1,11125.000000,370.000000
53,Washington,063,Spokane,2010,7,Wheat,Heat,11558.27,282.860700,1,60061.825000,2305.720000
53,Washington,063,Spokane,2010,7,Wheat,"Plant Disease",29584.00,245.500000,1,68954.000000,2680.000000
53,Washington,063,Spokane,2010,8,Wheat,"Cold Wet Weather",6755.20,183.434000,1,58662.400000,1751.200000
53,Washington,063,Spokane,2010,8,Wheat,Fire,10979.00,45.350000,1,10922.000000,369.000000
53,Washington,063,Spokane,2010,8,Wheat,Frost,8985.80,233.766000,1,78024.600000,2271.800000
53,Washington,063,Spokane,2010,8,Wheat,"Wind/excess Wind",26608.00,425.692000,1,107712.000000,3922.800000
53,Washington,063,Spokane,2010,9,Wheat,Drought,5787.00,125.100000,1,26817.000000,1251.000000
53,Washington,063,Spokane,2010,10,Wheat,Drought,10228.00,323.000000,2,73992.500000,2953.000000
53,Washington,063,Spokane,2010,10,Wheat,"Excess Moisture/precip/rain",2962.00,96.040000,2,16482.000000,136.000000
53,Washington,063,Spokane,2010,12,Wheat,"Cold Winter",3496.00,157.390000,1,95199.000000,2890.000000
53,Washington,063,Spokane,2010,12,Wheat,Freeze,2660.00,119.940000,1,196080.000000,7427.000000
53,Washington,063,Spokane,2010,12,Wheat,Frost,1026.00,64.800000,1,17121.000000,568.000000
53,Washington,063,Spokane,2011,1,Wheat,"Cold Wet Weather",5212.00,183.000000,1,257700.000000,11608.000000
53,Washington,063,Spokane,2011,1,Wheat,"Cold Winter",5644.50,116.323750,2,541861.500000,31436.000000
53,Washington,063,Spokane,2011,1,Wheat,Freeze,1832.00,64.328400,1,31811.000000,1464.000000
53,Washington,063,Spokane,2011,2,Wheat,"Cold Winter",570.00,20.000000,1,6315.500000,342.000000
53,Washington,063,Spokane,2011,2,Wheat,"Excess Moisture/precip/rain",17312.00,338.886800,2,207892.000000,10060.000000
53,Washington,063,Spokane,2011,3,Wheat,"Cold Winter",1543.50,35.250950,1,33631.000000,1402.000000
53,Washington,063,Spokane,2011,3,Wheat,"Excess Moisture/precip/rain",131089.40,670.253840,2,324507.800000,14491.800000
53,Washington,063,Spokane,2011,4,Wheat,"Cold Wet Weather",140663.00,2052.274400,1,652106.500000,30206.000000
