State,"State name",County,"County name",Year,Month,"Commodity (partial list)","Cause of loss","Payment indemnity (US$)","Payment acreage","Payment count","Liability (US$)","Subsidy (US$)"
53,Washington,075,Whitman,1991,12,Wheat,"Cold Winter",28228.60,1569.060370,2,205548.000000,1230.400000
53,Washington,075,Whitman,1991,12,Wheat,Freeze,28064.00,1809.174800,2,199487.000000,1319.000000
53,Washington,075,Whitman,1991,12,Wheat,Heat,3329.00,93.000000,1,17577.000000,79.000000
53,Washington,075,Whitman,1992,Unspecified,Wheat,"Cold Winter",0.00,107.400000,1,7576.200000,54.600000
53,Washington,075,Whitman,1992,Unspecified,Wheat,Drought,97.80,2184.344600,3,167339.433333,1155.466667
53,Washington,075,Whitman,1992,Unspecified,Wheat,Freeze,0.00,164.082000,1,7219.666667,34.333333
53,Washington,075,Whitman,1992,Unspecified,Wheat,Frost,94.80,6.670000,1,990.500000,5.300000
53,Washington,075,Whitman,1992,Unspecified,Wheat,Other,0.00,53.280000,1,3551.500000,26.500000
53,Washington,075,Whitman,1992,Unspecified,Wheat,"Wind/excess Wind",102.00,1473.579780,3,110548.550000,761.016667
53,Washington,075,Whitman,1992,2,Wheat,Drought,34089.00,937.177400,4,177477.500000,1099.000000
53,Washington,075,Whitman,1992,2,Wheat,"Wind/excess Wind",2719.00,302.231000,2,162394.500000,952.500000
53,Washington,075,Whitman,1992,3,Wheat,"Cold Winter",378.00,41.954300,1,32102.000000,174.000000
53,Washington,075,Whitman,1992,3,Wheat,Drought,1974.00,219.384000,2,54750.000000,311.000000
53,Washington,075,Whitman,1992,3,Wheat,Other,254.40,53.280000,2,9305.900000,57.700000
53,Washington,075,Whitman,1992,3,Wheat,"Wind/excess Wind",738.00,82.000000,1,10571.000000,71.000000
53,Washington,075,Whitman,1992,4,Wheat,Drought,11952.20,328.809200,2,52975.400000,330.600000
53,Washington,075,Whitman,1992,4,Wheat,"Wind/excess Wind",300.00,33.350000,1,19390.500000,105.000000
53,Washington,075,Whitman,1992,5,Wheat,Drought,368998.65,13130.567500,4,1733790.900000,9890.816667
53,Washington,075,Whitman,1992,5,Wheat,Freeze,10304.80,255.988960,2,40332.200000,156.900000
53,Washington,075,Whitman,1992,5,Wheat,Frost,49416.40,1295.763700,3,161867.866667,841.700000
53,Washington,075,Whitman,1992,5,Wheat,Heat,118.80,8.524800,1,1209.600000,7.400000
53,Washington,075,Whitman,1992,6,Wheat,Drought,307698.50,17275.502450,4,2021819.833333,11407.733333
53,Washington,075,Whitman,1992,6,Wheat,Freeze,33211.00,326.163000,1,118833.000000,534.000000
53,Washington,075,Whitman,1992,6,Wheat,Frost,11859.00,359.750000,2,60919.500000,274.000000
53,Washington,075,Whitman,1992,6,Wheat,Heat,13235.55,623.892240,1,78117.266667,458.983333
53,Washington,075,Whitman,1992,7,Wheat,"Cold Winter",819.00,62.000000,1,8649.000000,50.000000
53,Washington,075,Whitman,1992,7,Wheat,Drought,109300.20,4810.161000,3,551539.500000,3090.700000
53,Washington,075,Whitman,1992,7,Wheat,Freeze,13056.00,325.300000,1,91305.000000,559.000000
53,Washington,075,Whitman,1992,7,Wheat,Frost,49.50,33.915000,1,5189.000000,17.500000
53,Washington,075,Whitman,1992,8,Wheat,Drought,66035.00,2072.519000,2,177481.000000,1184.000000
53,Washington,075,Whitman,1992,8,Wheat,"Excess Moisture/precip/rain",2869.00,76.100000,1,13540.000000,65.000000
53,Washington,075,Whitman,1992,8,Wheat,Freeze,4563.00,236.427600,1,51111.000000,266.000000
53,Washington,075,Whitman,1992,9,Wheat,Drought,22911.00,794.188700,2,110078.000000,596.000000
53,Washington,075,Whitman,1992,9,Wheat,"Wind/excess Wind",278.00,31.015500,1,14197.000000,77.000000
53,Washington,075,Whitman,1992,10,Wheat,"Cold Winter",351.00,39.000000,1,7576.200000,54.600000
53,Washington,075,Whitman,1992,10,Wheat,Drought,72935.00,2726.278620,6,257132.866667,1572.600000
53,Washington,075,Whitman,1992,10,Wheat,Freeze,0.00,854.798400,1,221951.000000,1155.000000
53,Washington,075,Whitman,1992,10,Wheat,"Wind/excess Wind",1853.80,451.550900,6,123637.050000,740.650000
53,Washington,075,Whitman,1992,11,Wheat,Drought,9905.00,1096.578000,3,682908.166667,3705.833333
53,Washington,075,Whitman,1992,11,Wheat,"Wind/excess Wind",72.00,8.000000,1,3218.800000,18.200000
53,Washington,075,Whitman,1992,12,Wheat,Drought,21485.00,1185.077900,3,126957.933333,882.166667
53,Washington,075,Whitman,1992,12,Wheat,Freeze,1378.20,117.285280,2,10889.066667,59.933333
53,Washington,075,Whitman,1992,12,Wheat,Other,932.40,58.205070,1,8867.600000,44.100000
53,Washington,075,Whitman,1992,12,Wheat,"Wind/excess Wind",1137.00,126.415000,1,49527.000000,387.166667
53,Washington,075,Whitman,1993,Unspecified,Wheat,"Cold Winter",0.00,363.083400,1,52191.500000,283.000000
53,Washington,075,Whitman,1993,Unspecified,Wheat,Drought,0.00,839.057000,1,74674.000000,443.000000
53,Washington,075,Whitman,1993,2,Wheat,"Cold Winter",1093.00,179.307300,3,25851.000000,135.000000
53,Washington,075,Whitman,1993,3,Wheat,"Cold Winter",3807.00,423.230000,1,145250.000000,794.000000
53,Washington,075,Whitman,1993,3,Wheat,Drought,95.00,10.489500,1,35664.000000,171.000000
53,Washington,075,Whitman,1993,3,Wheat,Freeze,2449.00,93.700000,1,7815.000000,86.000000
53,Washington,075,Whitman,1993,4,Wheat,"Cold Winter",1562.00,173.500000,1,138462.000000,809.000000
53,Washington,075,Whitman,1993,4,Wheat,"Excess Moisture/precip/rain",492.00,31.882600,1,5959.000000,23.000000
53,Washington,075,Whitman,1993,5,Wheat,"Cold Winter",622.00,88.275000,1,11719.000000,83.000000
53,Washington,075,Whitman,1993,5,Wheat,"Plant Disease",6076.00,160.125000,1,29543.000000,133.000000
53,Washington,075,Whitman,1993,6,Wheat,"Cold Winter",53.41,27.165600,1,4099.830000,16.660000
53,Washington,075,Whitman,1993,6,Wheat,"Plant Disease",3257.03,58.829400,1,9936.220000,44.590000
53,Washington,075,Whitman,1993,7,Wheat,"Excess Moisture/precip/rain",5508.09,787.577000,1,116091.780000,733.530000
53,Washington,075,Whitman,1993,7,Wheat,Hail,1574.86,155.575000,1,22076.460000,119.560000
53,Washington,075,Whitman,1993,7,Wheat,"Plant Disease",2675.00,68.000000,1,7344.000000,52.000000
53,Washington,075,Whitman,1993,8,Wheat,"Cold Winter",5048.97,97.915600,1,41608.780000,269.410000
53,Washington,075,Whitman,1993,8,Wheat,"Plant Disease",5732.91,819.723000,1,120830.220000,763.470000
53,Washington,075,Whitman,1993,9,Wheat,"Cold Winter",17262.00,390.143100,1,52327.000000,357.000000
53,Washington,075,Whitman,1993,9,Wheat,Drought,2660.14,275.315000,2,60841.540000,328.940000
53,Washington,075,Whitman,1993,10,Wheat,"Cold Winter",13169.59,413.000000,1,58748.170000,323.340000
53,Washington,075,Whitman,1993,10,Wheat,Drought,2303.40,255.900000,1,36810.000000,238.500000
53,Washington,075,Whitman,1993,11,Wheat,"Cold Winter",3233.00,359.231300,1,52191.500000,283.000000
53,Washington,075,Whitman,1993,11,Wheat,Drought,396.00,273.375000,2,18758.000000,121.000000
53,Washington,075,Whitman,1993,11,Wheat,"Plant Disease",7509.00,151.100000,1,26492.000000,133.000000
53,Washington,075,Whitman,1993,11,Wheat,"Wind/excess Wind",1535.60,431.600000,2,49080.000000,318.000000
53,Washington,075,Whitman,1994,Unspecified,Wheat,"Cold Winter",0.00,3976.964600,1,271692.333333,1843.666667
53,Washington,075,Whitman,1994,Unspecified,Wheat,Drought,0.00,1990.836775,1,201463.250000,1248.291667
53,Washington,075,Whitman,1994,1,Wheat,"Cold Winter",5971.75,725.463700,2,105398.083333,769.000000
53,Washington,075,Whitman,1994,1,Wheat,Drought,4247.25,1110.269500,3,85118.791666,508.000000
53,Washington,075,Whitman,1994,2,Wheat,"Cold Winter",41362.60,4242.037860,1,864613.066667,5027.466667
53,Washington,075,Whitman,1994,2,Wheat,"Excess Moisture/precip/rain",1690.00,173.300000,1,77690.000000,496.000000
53,Washington,075,Whitman,1994,2,Wheat,Freeze,2779.00,1422.612500,2,81027.166666,462.000000
53,Washington,075,Whitman,1994,3,Wheat,"Cold Winter",31004.00,2587.412300,2,661354.500000,4160.500000
53,Washington,075,Whitman,1994,3,Wheat,Drought,34344.64,1766.112179,2,167624.465000,923.205000
53,Washington,075,Whitman,1994,3,Wheat,"Excess Moisture/precip/rain",3699.00,412.980000,1,95272.000000,538.500000
53,Washington,075,Whitman,1994,3,Wheat,Other,1855.00,190.025000,1,115564.500000,452.000000
53,Washington,075,Whitman,1994,4,Wheat,"Cold Winter",843.75,115.074175,2,14024.750000,100.750000
53,Washington,075,Whitman,1994,4,Wheat,Drought,13314.18,659.682480,3,63566.580000,379.495000
53,Washington,075,Whitman,1994,4,Wheat,Wildlife,111.23,3.426570,1,359.660000,2.940000
53,Washington,075,Whitman,1994,5,Wheat,Drought,235639.45,8203.882250,2,723468.033334,4437.233333
53,Washington,075,Whitman,1994,5,Wheat,Heat,1828.19,60.561599,1,4424.455000,30.870000
53,Washington,075,Whitman,1994,5,Wheat,"No Indemnity",0.00,474.570500,1,25038.333333,128.000000
53,Washington,075,Whitman,1994,5,Wheat,"Plant Disease",8898.80,143.200000,1,5526.800000,50.933333
53,Washington,075,Whitman,1994,6,Wheat,Drought,517696.78,19236.700920,4,2359669.753333,14286.181667
53,Washington,075,Whitman,1994,6,Wheat,Heat,21176.33,839.273323,2,94847.340000,503.720000
53,Washington,075,Whitman,1994,7,Wheat,Drought,101913.38,3020.101237,1,400259.660000,2380.000000
53,Washington,075,Whitman,1994,7,Wheat,Heat,42427.10,1715.640726,1,253805.480000,1422.725000
53,Washington,075,Whitman,1994,7,Wheat,"Wind/excess Wind",1358.40,20.940000,1,762.833333,8.800000
53,Washington,075,Whitman,1994,8,Wheat,Drought,52519.87,2180.159815,2,303888.730000,1893.100000
53,Washington,075,Whitman,1994,8,Wheat,Wildlife,231.77,5.897430,1,658.340000,5.060000
53,Washington,075,Whitman,1994,9,Wheat,Drought,13907.60,889.683297,1,69673.310000,379.880000
53,Washington,075,Whitman,1994,9,Wheat,"Excess Moisture/precip/rain",811.00,16.620800,1,1945.000000,20.000000
53,Washington,075,Whitman,1994,10,Wheat,Drought,2357.22,234.857652,1,30559.710000,171.360000
53,Washington,075,Whitman,1994,11,Wheat,"Cold Winter",2594.00,1000.520600,3,85061.666667,513.666666
53,Washington,075,Whitman,1994,11,Wheat,Drought,8938.40,1023.256840,2,179068.933333,1043.700000
53,Washington,075,Whitman,1994,11,Wheat,Freeze,144.00,107.453700,2,18517.000000,65.000000
53,Washington,075,Whitman,1994,12,Wheat,"Cold Winter",12617.00,2780.456000,2,433030.333334,2741.333334
53,Washington,075,Whitman,1994,12,Wheat,Drought,2859.31,293.211872,1,49874.141667,255.621667
53,Washington,075,Whitman,1995,Unspecified,Wheat,"Cold Wet Weather",0.00,1390.575840,1,133959.800000,1401.800000
53,Washington,075,Whitman,1995,Unspecified,Wheat,"Cold Winter",0.00,4199.117000,1,365450.166667,3362.800000
53,Washington,075,Whitman,1995,Unspecified,Wheat,Drought,0.00,74.037000,1,8336.500000,74.500000
53,Washington,075,Whitman,1995,Unspecified,Wheat,Erosion,0.00,352.474480,1,39937.600000,313.600000
53,Washington,075,Whitman,1995,Unspecified,Wheat,"Excess Moisture/precip/rain",0.00,75.258000,1,8516.500000,66.500000
53,Washington,075,Whitman,1995,Unspecified,Wheat,Freeze,0.00,123.061500,1,15054.300000,168.750000
53,Washington,075,Whitman,1995,Unspecified,Wheat,Frost,0.00,345.113000,1,39896.500000,393.500000
53,Washington,075,Whitman,1995,Unspecified,Wheat,Other,0.00,4493.154340,2,386344.683333,3391.783333
53,Washington,075,Whitman,1995,1,Wheat,"Cold Wet Weather",3497.00,241.388800,2,68669.500000,581.500000
53,Washington,075,Whitman,1995,1,Wheat,"Cold Winter",29509.60,546.860000,3,62399.366667,717.600000
53,Washington,075,Whitman,1995,1,Wheat,Erosion,40.20,11.420000,2,1778.800000,14.000000
53,Washington,075,Whitman,1995,1,Wheat,"Excess Moisture/precip/rain",746.00,89.320000,2,73385.000000,666.000000
53,Washington,075,Whitman,1995,1,Wheat,Freeze,389.00,103.119500,2,15049.400000,110.000000
53,Washington,075,Whitman,1995,1,Wheat,Frost,2670.00,265.629600,1,39896.500000,393.500000
53,Washington,075,Whitman,1995,1,Wheat,Other,34548.80,1303.824400,4,356756.600000,3514.400000
53,Washington,075,Whitman,1995,2,Wheat,"Cold Wet Weather",2456.90,160.631960,3,30835.800000,384.000000
53,Washington,075,Whitman,1995,2,Wheat,"Cold Winter",17473.40,1065.418000,4,403446.216667,3763.550000
53,Washington,075,Whitman,1995,2,Wheat,Drought,26916.00,2677.906000,1,1142620.000000,9520.500000
53,Washington,075,Whitman,1995,2,Wheat,Erosion,461.60,45.932000,1,9838.800000,93.600000
53,Washington,075,Whitman,1995,2,Wheat,Freeze,1089.60,415.934820,2,49221.300000,499.700000
53,Washington,075,Whitman,1995,2,Wheat,Other,26331.10,905.165840,4,184523.933333,1755.833333
53,Washington,075,Whitman,1995,3,Wheat,"Cold Wet Weather",1422.60,158.091180,1,27433.800000,226.800000
53,Washington,075,Whitman,1995,3,Wheat,"Cold Winter",371.00,188.495040,3,34867.200000,278.400000
53,Washington,075,Whitman,1995,3,Wheat,Drought,7786.00,787.403100,1,289165.500000,2233.500000
53,Washington,075,Whitman,1995,3,Wheat,Other,28259.20,1295.561880,4,191988.400000,1852.900000
53,Washington,075,Whitman,1995,4,Wheat,"Cold Wet Weather",7288.50,129.764850,2,16266.900000,225.000000
53,Washington,075,Whitman,1995,4,Wheat,"Cold Winter",4712.60,230.001000,2,53752.600000,597.400000
53,Washington,075,Whitman,1995,4,Wheat,Drought,277.00,27.600000,1,11359.000000,103.000000
53,Washington,075,Whitman,1995,4,Wheat,Heat,46188.00,2371.088100,1,191778.000000,1515.500000
53,Washington,075,Whitman,1995,4,Wheat,Other,2704.10,71.669150,1,10083.500000,99.400000
53,Washington,075,Whitman,1995,5,Wheat,"Cold Wet Weather",25181.40,879.678190,1,120179.900000,1530.300000
53,Washington,075,Whitman,1995,5,Wheat,Drought,1177.00,188.603000,2,61190.000000,495.000000
53,Washington,075,Whitman,1995,5,Wheat,Heat,49859.00,2227.294300,1,238975.833333,2038.833333
53,Washington,075,Whitman,1995,5,Wheat,Other,14713.00,426.066510,2,56739.700000,754.300000
53,Washington,075,Whitman,1995,6,Wheat,Drought,4169.00,450.412800,1,127465.500000,942.000000
53,Washington,075,Whitman,1995,6,Wheat,Heat,1162.20,53.700000,1,7429.800000,78.600000
53,Washington,075,Whitman,1995,6,Wheat,Other,435.00,60.700000,1,7058.000000,80.000000
53,Washington,075,Whitman,1995,7,Wheat,"Cold Winter",9998.00,145.872900,1,20581.000000,262.000000
53,Washington,075,Whitman,1995,7,Wheat,Drought,9656.00,955.752400,2,108706.500000,1221.500000
53,Washington,075,Whitman,1995,7,Wheat,Flood,4580.50,134.850000,2,21997.500000,253.500000
53,Washington,075,Whitman,1995,7,Wheat,Hail,268480.80,7958.804500,4,753299.200000,8553.400000
53,Washington,075,Whitman,1995,7,Wheat,Heat,9335.00,313.972500,1,50487.000000,522.000000
53,Washington,075,Whitman,1995,7,Wheat,"Wind/excess Wind",4580.50,134.850000,2,21997.500000,253.500000
53,Washington,075,Whitman,1995,8,Wheat,"Cold Wet Weather",7751.00,430.150000,1,68026.000000,619.000000
53,Washington,075,Whitman,1995,8,Wheat,Drought,115347.00,2852.449800,1,313242.500000,2867.500000
53,Washington,075,Whitman,1995,8,Wheat,Hail,2860.40,125.320000,1,16708.400000,231.600000
53,Washington,075,Whitman,1995,8,Wheat,Other,9747.00,257.400000,1,39493.000000,464.000000
53,Washington,075,Whitman,1995,8,Wheat,"Wind/excess Wind",6.00,3.484000,1,578.000000,5.000000
53,Washington,075,Whitman,1995,9,Wheat,Drought,2152.00,221.521000,2,40620.500000,302.500000
53,Washington,075,Whitman,1995,9,Wheat,Hail,6482.00,129.000000,1,6483.000000,116.000000
53,Washington,075,Whitman,1995,11,Wheat,"Cold Wet Weather",4819.00,120.900000,1,25517.000000,155.000000
53,Washington,075,Whitman,1995,11,Wheat,Drought,3582.00,154.525000,1,19397.000000,246.000000
53,Washington,075,Whitman,1995,11,Wheat,Freeze,1689.30,168.084000,1,15054.300000,168.750000
53,Washington,075,Whitman,1995,11,Wheat,Heat,5609.00,132.972600,2,21382.000000,246.400000
53,Washington,075,Whitman,1995,11,Wheat,"Plant Disease",187.70,32.349500,2,3345.400000,37.500000
53,Washington,075,Whitman,1995,12,Wheat,"Cold Wet Weather",9364.00,931.451100,1,240822.500000,2405.000000
53,Washington,075,Whitman,1995,12,Wheat,Erosion,1556.00,154.793920,1,30098.800000,220.000000
53,Washington,075,Whitman,1995,12,Wheat,"Excess Moisture/precip/rain",52500.00,5234.081800,1,2173044.000000,16823.500000
53,Washington,075,Whitman,1995,12,Wheat,Other,84.00,8.352000,1,3527.000000,53.000000
53,Washington,075,Whitman,1996,2,Wheat,Other,2643.00,85.600000,1,8903.000000,399.000000
53,Washington,075,Whitman,1996,4,Wheat,Flood,1119.00,65.000000,2,2215.000000,88.000000
53,Washington,075,Whitman,1996,5,Wheat,"Cold Wet Weather",13408.00,500.340700,1,77244.000000,761.000000
53,Washington,075,Whitman,1996,5,Wheat,Frost,491.25,38.519250,1,4512.750000,76.500000
53,Washington,075,Whitman,1996,6,Wheat,"Cold Wet Weather",2669.00,92.900000,1,12202.000000,166.000000
53,Washington,075,Whitman,1996,6,Wheat,Drought,3185.00,66.700000,1,11958.000000,125.000000
53,Washington,075,Whitman,1996,6,Wheat,Heat,3961.00,45.000000,1,7317.000000,86.000000
53,Washington,075,Whitman,1996,7,Wheat,Drought,15223.55,772.650200,1,88083.100000,1594.900000
53,Washington,075,Whitman,1996,7,Wheat,Heat,10730.20,280.608550,1,37388.150000,507.600000
53,Washington,075,Whitman,1996,8,Wheat,Drought,666.00,50.947300,2,8103.000000,86.000000
53,Washington,075,Whitman,1996,8,Wheat,Heat,6870.00,299.948000,1,55010.000000,464.000000
53,Washington,075,Whitman,1996,9,Wheat,Drought,2404.00,86.320000,1,13108.000000,161.000000
53,Washington,075,Whitman,1996,10,Wheat,Drought,8311.00,271.559000,2,45993.000000,470.000000
53,Washington,075,Whitman,1996,10,Wheat,"Excess Moisture/precip/rain",1036.00,53.682000,1,4231.000000,57.000000
53,Washington,075,Whitman,1996,11,Wheat,Drought,192.00,17.482500,1,3122.000000,32.000000
53,Washington,075,Whitman,1996,11,Wheat,Heat,462.00,11.022000,1,2348.000000,18.000000
53,Washington,075,Whitman,1997,2,Wheat,"Cold Winter",709.00,61.364000,1,49417.000000,708.000000
53,Washington,075,Whitman,1997,2,Wheat,Erosion,364.00,31.500000,1,39078.000000,347.000000
53,Washington,075,Whitman,1997,4,Wheat,"Cold Wet Weather",5856.00,352.795000,1,61627.000000,678.000000
53,Washington,075,Whitman,1997,5,Wheat,"Cold Wet Weather",95.00,33.350000,1,6073.000000,66.000000
53,Washington,075,Whitman,1997,5,Wheat,Flood,497.70,25.200000,2,5160.400000,36.400000
53,Washington,075,Whitman,1997,6,Wheat,"Excess Moisture/precip/rain",1819.50,174.520000,2,39240.400000,234.900000
53,Washington,075,Whitman,1997,6,Wheat,"Plant Disease",213.30,10.800000,2,2211.600000,15.600000
53,Washington,075,Whitman,1997,7,Wheat,"Cold Wet Weather",155.00,12.400000,1,1361.000000,31.000000
53,Washington,075,Whitman,1997,7,Wheat,"Plant Disease",948.50,159.180000,1,28313.600000,198.100000
53,Washington,075,Whitman,1997,8,Wheat,"Cold Winter",3061.00,137.945000,2,24497.000000,263.000000
53,Washington,075,Whitman,1997,8,Wheat,Drought,2359.00,112.500000,1,21137.000000,118.000000
53,Washington,075,Whitman,1997,9,Wheat,"Cold Wet Weather",7117.00,333.900000,1,53992.000000,774.000000
53,Washington,075,Whitman,1997,9,Wheat,"Excess Moisture/precip/rain",3492.00,197.410000,1,33638.000000,341.000000
53,Washington,075,Whitman,1997,10,Wheat,"Cold Winter",6486.00,136.325700,1,32944.000000,222.000000
53,Washington,075,Whitman,1997,10,Wheat,"Excess Moisture/precip/rain",121.00,15.074200,1,2920.000000,20.000000
53,Washington,075,Whitman,1998,1,Wheat,"Decline In Price",14401.00,347.106800,1,74637.000000,461.000000
53,Washington,075,Whitman,1998,5,Wheat,"Decline In Price",1843.30,37.155830,1,7996.700000,64.100000
53,Washington,075,Whitman,1998,5,Wheat,Heat,9594.70,173.301170,2,24521.300000,319.900000
53,Washington,075,Whitman,1998,5,Wheat,"Plant Disease",3319.00,75.037500,1,16764.200000,120.000000
53,Washington,075,Whitman,1998,6,Wheat,Drought,14751.00,374.060900,1,61970.000000,600.000000
53,Washington,075,Whitman,1998,6,Wheat,"Excess Moisture/precip/rain",670.00,4.395600,1,798.000000,8.000000
53,Washington,075,Whitman,1998,6,Wheat,Freeze,117.00,8.671000,1,1069.000000,16.000000
53,Washington,075,Whitman,1998,6,Wheat,Heat,8260.10,246.243700,1,43056.870000,494.550000
53,Washington,075,Whitman,1998,6,Wheat,Insects,1342.00,8.804400,1,1598.000000,16.000000
